vial,cage,cagediet,assaydiet,lifespan
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,73.5
118,1d,1,1,76
118,1d,1,1,78
118,1d,1,1,80.5
118,1d,1,1,80.5
118,1d,1,1,80.5
118,1d,1,1,90
119,1d,1,1,20
119,1d,1,1,22
119,1d,1,1,48
119,1d,1,1,50
119,1d,1,1,50
119,1d,1,1,52.5
119,1d,1,1,52.5
119,1d,1,1,52.5
119,1d,1,1,52.5
119,1d,1,1,55
119,1d,1,1,55
119,1d,1,1,57
119,1d,1,1,57
119,1d,1,1,57
119,1d,1,1,59.5
119,1d,1,1,64
119,1d,1,1,66.5
119,1d,1,1,66.5
119,1d,1,1,66.5
119,1d,1,1,66.5
119,1d,1,1,69
119,1d,1,1,69
119,1d,1,1,69
119,1d,1,1,71
119,1d,1,1,71
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,73.5
119,1d,1,1,76
119,1d,1,1,76
119,1d,1,1,76
119,1d,1,1,78
119,1d,1,1,78
119,1d,1,1,80.5
119,1d,1,1,80.5
119,1d,1,1,80.5
120,1d,1,1,48
120,1d,1,1,50
120,1d,1,1,52.5
120,1d,1,1,52.5
120,1d,1,1,52.5
120,1d,1,1,52.5
120,1d,1,1,52.5
120,1d,1,1,52.5
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,62
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,64
120,1d,1,1,66.5
120,1d,1,1,66.5
120,1d,1,1,66.5
120,1d,1,1,66.5
120,1d,1,1,66.5
120,1d,1,1,71
120,1d,1,1,71
120,1d,1,1,73.5
120,1d,1,1,78
120,1d,1,1,78
120,1d,1,1,78
120,1d,1,1,80.5
120,1d,1,1,80.5
120,1d,1,1,83
120,1d,1,1,85
120,1d,1,1,85
120,1d,1,1,85
120,1d,1,1,87.5
121,1a,1,3,1
121,1a,1,3,8
121,1a,1,3,24.5
121,1a,1,3,27
121,1a,1,3,27
121,1a,1,3,31.5
121,1a,1,3,31.5
121,1a,1,3,31.5
121,1a,1,3,31.5
121,1a,1,3,31.5
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,36
121,1a,1,3,38.5
121,1a,1,3,41
121,1a,1,3,41
121,1a,1,3,41
121,1a,1,3,41
121,1a,1,3,43
121,1a,1,3,43
121,1a,1,3,43
121,1a,1,3,43
121,1a,1,3,43
121,1a,1,3,43
121,1a,1,3,45.5
121,1a,1,3,45.5
121,1a,1,3,45.5
121,1a,1,3,45.5
121,1a,1,3,45.5
121,1a,1,3,45.5
121,1a,1,3,48
121,1a,1,3,48
121,1a,1,3,50
121,1a,1,3,50
121,1a,1,3,52.5
122,1a,1,3,17.5
122,1a,1,3,31.5
122,1a,1,3,34
122,1a,1,3,36
122,1a,1,3,36
122,1a,1,3,36
122,1a,1,3,36
122,1a,1,3,38.5
122,1a,1,3,38.5
122,1a,1,3,38.5
122,1a,1,3,38.5
122,1a,1,3,41
122,1a,1,3,41
122,1a,1,3,41
122,1a,1,3,41
122,1a,1,3,41
122,1a,1,3,43
122,1a,1,3,43
122,1a,1,3,43
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,45.5
122,1a,1,3,48
122,1a,1,3,48
122,1a,1,3,50
122,1a,1,3,50
122,1a,1,3,50
122,1a,1,3,50
122,1a,1,3,52.5
122,1a,1,3,59.5
122,1a,1,3,59.5
123,1a,1,3,8
123,1a,1,3,17.5
123,1a,1,3,20
123,1a,1,3,24.5
123,1a,1,3,24.5
123,1a,1,3,24.5
123,1a,1,3,24.5
123,1a,1,3,27
123,1a,1,3,27
123,1a,1,3,31.5
123,1a,1,3,31.5
123,1a,1,3,31.5
123,1a,1,3,31.5
123,1a,1,3,34
123,1a,1,3,34
123,1a,1,3,34
123,1a,1,3,36
123,1a,1,3,36
123,1a,1,3,36
123,1a,1,3,36
123,1a,1,3,38.5
123,1a,1,3,38.5
123,1a,1,3,38.5
123,1a,1,3,41
123,1a,1,3,41
123,1a,1,3,41
123,1a,1,3,45.5
123,1a,1,3,45.5
123,1a,1,3,45.5
123,1a,1,3,45.5
123,1a,1,3,45.5
123,1a,1,3,45.5
123,1a,1,3,48
123,1a,1,3,48
123,1a,1,3,48
123,1a,1,3,50
123,1a,1,3,50
123,1a,1,3,50
123,1a,1,3,52.5
123,1a,1,3,52.5
124,1b,1,3,8
124,1b,1,3,17.5
124,1b,1,3,24.5
124,1b,1,3,29
124,1b,1,3,29
124,1b,1,3,29
124,1b,1,3,29
124,1b,1,3,34
124,1b,1,3,34
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,36
124,1b,1,3,38.5
124,1b,1,3,38.5
124,1b,1,3,38.5
124,1b,1,3,41
124,1b,1,3,41
124,1b,1,3,45.5
124,1b,1,3,45.5
124,1b,1,3,45.5
124,1b,1,3,45.5
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,48
124,1b,1,3,50
124,1b,1,3,52.5
124,1b,1,3,52.5
124,1b,1,3,52.5
124,1b,1,3,62
125,1b,1,3,17.5
125,1b,1,3,22
125,1b,1,3,31.5
125,1b,1,3,31.5
125,1b,1,3,31.5
125,1b,1,3,31.5
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,34
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,36
125,1b,1,3,38.5
125,1b,1,3,38.5
125,1b,1,3,38.5
125,1b,1,3,38.5
125,1b,1,3,38.5
125,1b,1,3,38.5
125,1b,1,3,41
125,1b,1,3,41
125,1b,1,3,43
125,1b,1,3,43
125,1b,1,3,43
125,1b,1,3,43
125,1b,1,3,45.5
126,1b,1,3,17.5
126,1b,1,3,24.5
126,1b,1,3,29
126,1b,1,3,29
126,1b,1,3,31.5
126,1b,1,3,31.5
126,1b,1,3,31.5
126,1b,1,3,31.5
126,1b,1,3,31.5
126,1b,1,3,34
126,1b,1,3,34
126,1b,1,3,34
126,1b,1,3,36
126,1b,1,3,36
126,1b,1,3,36
126,1b,1,3,36
126,1b,1,3,38.5
126,1b,1,3,38.5
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,41
126,1b,1,3,43
126,1b,1,3,43
126,1b,1,3,45.5
126,1b,1,3,45.5
126,1b,1,3,45.5
126,1b,1,3,45.5
126,1b,1,3,45.5
126,1b,1,3,45.5
126,1b,1,3,48
126,1b,1,3,50
126,1b,1,3,50
126,1b,1,3,52.5
126,1b,1,3,52.5
126,1b,1,3,52.5
127,1c,1,3,8
127,1c,1,3,8
127,1c,1,3,10.5
127,1c,1,3,20
127,1c,1,3,20
127,1c,1,3,24.5
127,1c,1,3,29
127,1c,1,3,29
127,1c,1,3,29
127,1c,1,3,31.5
127,1c,1,3,31.5
127,1c,1,3,31.5
127,1c,1,3,31.5
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,36
127,1c,1,3,38.5
127,1c,1,3,38.5
127,1c,1,3,38.5
127,1c,1,3,41
127,1c,1,3,41
127,1c,1,3,41
127,1c,1,3,43
127,1c,1,3,43
127,1c,1,3,43
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,45.5
127,1c,1,3,48
127,1c,1,3,48
127,1c,1,3,59.5
128,1c,1,3,10.5
128,1c,1,3,10.5
128,1c,1,3,24.5
128,1c,1,3,24.5
128,1c,1,3,27
128,1c,1,3,27
128,1c,1,3,29
128,1c,1,3,31.5
128,1c,1,3,31.5
128,1c,1,3,34
128,1c,1,3,34
128,1c,1,3,36
128,1c,1,3,36
128,1c,1,3,36
128,1c,1,3,36
128,1c,1,3,36
128,1c,1,3,38.5
128,1c,1,3,38.5
128,1c,1,3,38.5
128,1c,1,3,38.5
128,1c,1,3,38.5
128,1c,1,3,41
128,1c,1,3,41
128,1c,1,3,41
128,1c,1,3,41
128,1c,1,3,41
128,1c,1,3,43
128,1c,1,3,43
128,1c,1,3,43
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,45.5
128,1c,1,3,52.5
128,1c,1,3,52.5
128,1c,1,3,52.5
128,1c,1,3,52.5
129,1c,1,3,1
129,1c,1,3,3.5
129,1c,1,3,10.5
129,1c,1,3,10.5
129,1c,1,3,27
129,1c,1,3,27
129,1c,1,3,31.5
129,1c,1,3,31.5
129,1c,1,3,31.5
129,1c,1,3,31.5
129,1c,1,3,31.5
129,1c,1,3,34
129,1c,1,3,36
129,1c,1,3,36
129,1c,1,3,36
129,1c,1,3,36
129,1c,1,3,38.5
129,1c,1,3,38.5
129,1c,1,3,38.5
129,1c,1,3,41
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,45.5
129,1c,1,3,48
129,1c,1,3,48
129,1c,1,3,50
129,1c,1,3,50
129,1c,1,3,50
129,1c,1,3,50
129,1c,1,3,50
129,1c,1,3,52.5
129,1c,1,3,55
130,1d,1,3,3.5
130,1d,1,3,17.5
130,1d,1,3,31.5
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,36
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,38.5
130,1d,1,3,41
130,1d,1,3,41
130,1d,1,3,43
130,1d,1,3,43
130,1d,1,3,43
130,1d,1,3,45.5
130,1d,1,3,45.5
130,1d,1,3,45.5
130,1d,1,3,45.5
130,1d,1,3,45.5
130,1d,1,3,50
130,1d,1,3,50
130,1d,1,3,52.5
130,1d,1,3,52.5
130,1d,1,3,52.5
130,1d,1,3,52.5
130,1d,1,3,52.5
130,1d,1,3,52.5
130,1d,1,3,57
130,1d,1,3,59.5
131,1d,1,3,1
131,1d,1,3,20
131,1d,1,3,24.5
131,1d,1,3,31.5
131,1d,1,3,34
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,36
131,1d,1,3,38.5
131,1d,1,3,38.5
131,1d,1,3,38.5
131,1d,1,3,38.5
131,1d,1,3,41
131,1d,1,3,41
131,1d,1,3,43
131,1d,1,3,43
131,1d,1,3,43
131,1d,1,3,43
131,1d,1,3,43
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,45.5
131,1d,1,3,50
131,1d,1,3,50
131,1d,1,3,50
131,1d,1,3,52.5
131,1d,1,3,59.5
131,1d,1,3,64
131,1d,1,3,64
132,1d,1,3,8
132,1d,1,3,17.5
132,1d,1,3,22
132,1d,1,3,27
132,1d,1,3,31.5
132,1d,1,3,31.5
132,1d,1,3,34
132,1d,1,3,36
132,1d,1,3,36
132,1d,1,3,36
132,1d,1,3,38.5
132,1d,1,3,38.5
132,1d,1,3,38.5
132,1d,1,3,38.5
132,1d,1,3,38.5
132,1d,1,3,38.5
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,41
132,1d,1,3,43
132,1d,1,3,43
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,45.5
132,1d,1,3,52.5
132,1d,1,3,52.5
132,1d,1,3,52.5
133,1a,1,3,1
133,1a,1,3,34
133,1a,1,3,36
133,1a,1,3,38.5
133,1a,1,3,45.5
133,1a,1,3,45.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,52.5
133,1a,1,3,57
133,1a,1,3,57
133,1a,1,3,57
133,1a,1,3,57
133,1a,1,3,59.5
133,1a,1,3,59.5
133,1a,1,3,59.5
133,1a,1,3,59.5
133,1a,1,3,59.5
133,1a,1,3,59.5
133,1a,1,3,62
133,1a,1,3,62
133,1a,1,3,64
133,1a,1,3,64
133,1a,1,3,64
133,1a,1,3,66.5
133,1a,1,3,66.5
133,1a,1,3,66.5
133,1a,1,3,66.5
133,1a,1,3,66.5
133,1a,1,3,66.5
133,1a,1,3,69
133,1a,1,3,69
133,1a,1,3,69
133,1a,1,3,71
133,1a,1,3,71
133,1a,1,3,73.5
134,1a,1,3,36
134,1a,1,3,45.5
134,1a,1,3,45.5
134,1a,1,3,45.5
134,1a,1,3,48
134,1a,1,3,50
134,1a,1,3,50
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,52.5
134,1a,1,3,57
134,1a,1,3,57
134,1a,1,3,59.5
134,1a,1,3,59.5
134,1a,1,3,59.5
134,1a,1,3,59.5
134,1a,1,3,59.5
134,1a,1,3,62
134,1a,1,3,62
134,1a,1,3,64
134,1a,1,3,64
134,1a,1,3,64
134,1a,1,3,66.5
134,1a,1,3,66.5
134,1a,1,3,73.5
134,1a,1,3,73.5
134,1a,1,3,73.5
134,1a,1,3,73.5
134,1a,1,3,76
134,1a,1,3,76
134,1a,1,3,76
134,1a,1,3,78
134,1a,1,3,78
134,1a,1,3,80.5
134,1a,1,3,80.5
135,1a,1,3,34
135,1a,1,3,41
135,1a,1,3,45.5
135,1a,1,3,48
135,1a,1,3,48
135,1a,1,3,48
135,1a,1,3,50
135,1a,1,3,52.5
135,1a,1,3,52.5
135,1a,1,3,52.5
135,1a,1,3,52.5
135,1a,1,3,52.5
135,1a,1,3,52.5
135,1a,1,3,55
135,1a,1,3,55
135,1a,1,3,55
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,59.5
135,1a,1,3,62
135,1a,1,3,62
135,1a,1,3,64
135,1a,1,3,64
135,1a,1,3,64
135,1a,1,3,64
135,1a,1,3,66.5
135,1a,1,3,66.5
135,1a,1,3,66.5
135,1a,1,3,66.5
135,1a,1,3,69
135,1a,1,3,69
135,1a,1,3,71
135,1a,1,3,71
135,1a,1,3,73.5
135,1a,1,3,73.5
136,1b,1,3,1
136,1b,1,3,24.5
136,1b,1,3,36
136,1b,1,3,36
136,1b,1,3,38.5
136,1b,1,3,41
136,1b,1,3,41
136,1b,1,3,41
136,1b,1,3,43
136,1b,1,3,45.5
136,1b,1,3,45.5
136,1b,1,3,45.5
136,1b,1,3,48
136,1b,1,3,48
136,1b,1,3,50
136,1b,1,3,52.5
136,1b,1,3,52.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,59.5
136,1b,1,3,62
136,1b,1,3,62
136,1b,1,3,62
136,1b,1,3,64
136,1b,1,3,64
136,1b,1,3,64
136,1b,1,3,64
136,1b,1,3,66.5
136,1b,1,3,66.5
136,1b,1,3,66.5
136,1b,1,3,66.5
136,1b,1,3,69
136,1b,1,3,71
136,1b,1,3,71
137,1b,1,3,31.5
137,1b,1,3,38.5
137,1b,1,3,38.5
137,1b,1,3,41
137,1b,1,3,43
137,1b,1,3,45.5
137,1b,1,3,45.5
137,1b,1,3,48
137,1b,1,3,48
137,1b,1,3,48
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,52.5
137,1b,1,3,59.5
137,1b,1,3,59.5
137,1b,1,3,59.5
137,1b,1,3,62
137,1b,1,3,62
137,1b,1,3,62
137,1b,1,3,62
137,1b,1,3,64
137,1b,1,3,64
137,1b,1,3,64
137,1b,1,3,66.5
137,1b,1,3,66.5
137,1b,1,3,66.5
137,1b,1,3,66.5
137,1b,1,3,66.5
137,1b,1,3,71
137,1b,1,3,71
137,1b,1,3,73.5
137,1b,1,3,73.5
137,1b,1,3,73.5
137,1b,1,3,76
137,1b,1,3,76
137,1b,1,3,78
138,1b,1,3,20
138,1b,1,3,34
138,1b,1,3,34
138,1b,1,3,36
138,1b,1,3,38.5
138,1b,1,3,43
138,1b,1,3,43
138,1b,1,3,43
138,1b,1,3,43
138,1b,1,3,45.5
138,1b,1,3,45.5
138,1b,1,3,48
138,1b,1,3,48
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,52.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,66.5
138,1b,1,3,71
138,1b,1,3,71
138,1b,1,3,73.5
138,1b,1,3,73.5
138,1b,1,3,73.5
138,1b,1,3,73.5
138,1b,1,3,78
138,1b,1,3,78
139,1c,1,3,1
139,1c,1,3,34
139,1c,1,3,38.5
139,1c,1,3,45.5
139,1c,1,3,48
139,1c,1,3,48
139,1c,1,3,52.5
139,1c,1,3,52.5
139,1c,1,3,52.5
139,1c,1,3,55
139,1c,1,3,55
139,1c,1,3,55
139,1c,1,3,55
139,1c,1,3,55
139,1c,1,3,55
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,59.5
139,1c,1,3,62
139,1c,1,3,64
139,1c,1,3,64
139,1c,1,3,64
139,1c,1,3,64
139,1c,1,3,66.5
139,1c,1,3,69
139,1c,1,3,71
139,1c,1,3,73.5
139,1c,1,3,73.5
139,1c,1,3,73.5
139,1c,1,3,78
139,1c,1,3,78
140,1c,1,3,36
140,1c,1,3,36
140,1c,1,3,38.5
140,1c,1,3,41
140,1c,1,3,48
140,1c,1,3,48
140,1c,1,3,50
140,1c,1,3,50
140,1c,1,3,52.5
140,1c,1,3,52.5
140,1c,1,3,52.5
140,1c,1,3,52.5
140,1c,1,3,55
140,1c,1,3,55
140,1c,1,3,57
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,59.5
140,1c,1,3,62
140,1c,1,3,62
140,1c,1,3,62
140,1c,1,3,64
140,1c,1,3,64
140,1c,1,3,64
140,1c,1,3,64
140,1c,1,3,64
140,1c,1,3,64
140,1c,1,3,66.5
140,1c,1,3,66.5
140,1c,1,3,66.5
140,1c,1,3,69
140,1c,1,3,69
140,1c,1,3,69
140,1c,1,3,71
140,1c,1,3,73.5
140,1c,1,3,76
141,1c,1,3,17.5
141,1c,1,3,36
141,1c,1,3,36
141,1c,1,3,38.5
141,1c,1,3,41
141,1c,1,3,43
141,1c,1,3,45.5
141,1c,1,3,48
141,1c,1,3,48
141,1c,1,3,52.5
141,1c,1,3,52.5
141,1c,1,3,57
141,1c,1,3,57
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,59.5
141,1c,1,3,62
141,1c,1,3,62
141,1c,1,3,62
141,1c,1,3,62
141,1c,1,3,66.5
141,1c,1,3,66.5
141,1c,1,3,66.5
141,1c,1,3,69
141,1c,1,3,69
141,1c,1,3,71
141,1c,1,3,71
141,1c,1,3,71
141,1c,1,3,71
141,1c,1,3,71
141,1c,1,3,71
141,1c,1,3,73.5
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,34
142,1d,1,3,36
142,1d,1,3,41
142,1d,1,3,50
142,1d,1,3,50
142,1d,1,3,52.5
142,1d,1,3,52.5
142,1d,1,3,52.5
142,1d,1,3,52.5
142,1d,1,3,52.5
142,1d,1,3,52.5
142,1d,1,3,55
142,1d,1,3,57
142,1d,1,3,57
142,1d,1,3,59.5
142,1d,1,3,59.5
142,1d,1,3,59.5
142,1d,1,3,59.5
142,1d,1,3,62
142,1d,1,3,62
142,1d,1,3,62
142,1d,1,3,62
142,1d,1,3,64
142,1d,1,3,64
142,1d,1,3,66.5
142,1d,1,3,66.5
142,1d,1,3,66.5
142,1d,1,3,66.5
142,1d,1,3,66.5
142,1d,1,3,69
142,1d,1,3,69
142,1d,1,3,71
142,1d,1,3,73.5
142,1d,1,3,80.5
143,1d,1,3,36
143,1d,1,3,43
143,1d,1,3,43
143,1d,1,3,45.5
143,1d,1,3,48
143,1d,1,3,48
143,1d,1,3,48
143,1d,1,3,50
143,1d,1,3,50
143,1d,1,3,52.5
143,1d,1,3,52.5
143,1d,1,3,52.5
143,1d,1,3,52.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,59.5
143,1d,1,3,62
143,1d,1,3,62
143,1d,1,3,62
143,1d,1,3,64
143,1d,1,3,64
143,1d,1,3,64
143,1d,1,3,64
143,1d,1,3,66.5
143,1d,1,3,66.5
143,1d,1,3,66.5
143,1d,1,3,69
143,1d,1,3,71
143,1d,1,3,73.5
143,1d,1,3,73.5
143,1d,1,3,76
143,1d,1,3,78
144,1d,1,3,45.5
144,1d,1,3,45.5
144,1d,1,3,48
144,1d,1,3,48
144,1d,1,3,48
144,1d,1,3,48
144,1d,1,3,50
144,1d,1,3,50
144,1d,1,3,52.5
144,1d,1,3,52.5
144,1d,1,3,52.5
144,1d,1,3,52.5
144,1d,1,3,52.5
144,1d,1,3,52.5
144,1d,1,3,55
144,1d,1,3,57
144,1d,1,3,57
144,1d,1,3,57
144,1d,1,3,57
144,1d,1,3,59.5
144,1d,1,3,59.5
144,1d,1,3,59.5
144,1d,1,3,59.5
144,1d,1,3,59.5
144,1d,1,3,62
144,1d,1,3,62
144,1d,1,3,64
144,1d,1,3,64
144,1d,1,3,64
144,1d,1,3,64
144,1d,1,3,66.5
144,1d,1,3,66.5
144,1d,1,3,66.5
144,1d,1,3,66.5
144,1d,1,3,66.5
144,1d,1,3,69
144,1d,1,3,69
144,1d,1,3,71
144,1d,1,3,73.5
144,1d,1,3,73.5
145,3a,3,4,15
145,3a,3,4,29
145,3a,3,4,36
145,3a,3,4,36
145,3a,3,4,36
145,3a,3,4,36
145,3a,3,4,38.5
145,3a,3,4,38.5
145,3a,3,4,38.5
145,3a,3,4,43
145,3a,3,4,43
145,3a,3,4,43
145,3a,3,4,45.5
145,3a,3,4,45.5
145,3a,3,4,45.5
145,3a,3,4,45.5
145,3a,3,4,48
145,3a,3,4,48
145,3a,3,4,48
145,3a,3,4,48
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,50
145,3a,3,4,52.5
145,3a,3,4,52.5
145,3a,3,4,55
145,3a,3,4,57
145,3a,3,4,57
145,3a,3,4,59.5
145,3a,3,4,62
145,3a,3,4,64
145,3a,3,4,64
145,3a,3,4,66.5
145,3a,3,4,66.5
145,3a,3,4,66.5
145,3a,3,4,71
146,3a,3,4,17.5
146,3a,3,4,20
146,3a,3,4,24.5
146,3a,3,4,24.5
146,3a,3,4,24.5
146,3a,3,4,31.5
146,3a,3,4,36
146,3a,3,4,38.5
146,3a,3,4,43
146,3a,3,4,43
146,3a,3,4,43
146,3a,3,4,43
146,3a,3,4,45.5
146,3a,3,4,45.5
146,3a,3,4,45.5
146,3a,3,4,45.5
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,48
146,3a,3,4,50
146,3a,3,4,50
146,3a,3,4,50
146,3a,3,4,52.5
146,3a,3,4,52.5
146,3a,3,4,52.5
146,3a,3,4,52.5
146,3a,3,4,55
146,3a,3,4,55
146,3a,3,4,55
146,3a,3,4,57
146,3a,3,4,57
146,3a,3,4,64
146,3a,3,4,66.5
146,3a,3,4,66.5
146,3a,3,4,71
146,3a,3,4,78
147,3a,3,4,24.5
147,3a,3,4,27
147,3a,3,4,29
147,3a,3,4,29
147,3a,3,4,29
147,3a,3,4,34
147,3a,3,4,34
147,3a,3,4,36
147,3a,3,4,36
147,3a,3,4,36
147,3a,3,4,38.5
147,3a,3,4,38.5
147,3a,3,4,43
147,3a,3,4,45.5
147,3a,3,4,45.5
147,3a,3,4,45.5
147,3a,3,4,48
147,3a,3,4,48
147,3a,3,4,50
147,3a,3,4,50
147,3a,3,4,50
147,3a,3,4,52.5
147,3a,3,4,52.5
147,3a,3,4,55
147,3a,3,4,55
147,3a,3,4,55
147,3a,3,4,57
147,3a,3,4,57
147,3a,3,4,59.5
147,3a,3,4,59.5
147,3a,3,4,62
147,3a,3,4,62
147,3a,3,4,64
147,3a,3,4,66.5
147,3a,3,4,69
147,3a,3,4,69
147,3a,3,4,73.5
147,3a,3,4,73.5
147,3a,3,4,73.5
147,3a,3,4,85
148,3b,3,4,1
148,3b,3,4,24.5
148,3b,3,4,24.5
