FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR347,G2,M,4,50,L,5,0.02988,0.000892814,0.00351,1.23E-05,-0.432082755,-0.469210197,-0.917417895,-0.750958876,46,1.29,-0.02586395
LR348,G2,M,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,47.5,1.7,0.158714989
LR349,G2,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,54.5,1.93,-0.105994498
LR350,G2,M,5,75,S,5,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,NA,NA,NA
LR351,G2,M,1,75,S,5,0.02025,0.000410062,0.00198,3.92E-06,-0.846670819,-0.651905564,-1.109991811,-0.78854793,NA,NA,NA
LR352,G2,M,5,75,S,5,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,51,1.68,-0.055644022
LR353,G3,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,50.5,1.98,0.136724379
LR354,G3,F,1,100,L,5,0.040698529,0.00165637,0.003979412,1.58E-05,0.203164478,-0.042259908,-0.788428464,-0.623158643,57,2.94,0.187133309
LR355,G3,F,2,50,L,5,0.035710809,0.001275262,0.007828676,6.13E-05,-0.050480703,-0.250579921,-0.299294207,-0.433908102,56.5,2.58,0.081611175
LR356,G3,F,4,50,L,5,0.029928824,0.000895734,0.003515735,1.24E-05,-0.344517383,-0.45803628,-0.847348898,-0.637300442,55,2.01,-0.091394663
LR357,G3,F,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,56,2.87,0.21345495
LR358,G3,M,4,75,L,5,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,50,1.91,0.129075389
LR359,G3,M,1,75,L,5,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,50.5,2.1,0.195564879
LR360,G3,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,56,2.6,0.114654365
LR361,H1,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,50,1.63,-0.029447839
LR362,H1,F,4,100,L,5,0.059857647,0.003582938,0.007031471,4.94E-05,1.177480988,1.010834416,-0.400596761,-0.483404397,54.5,2.06,-0.040808518
LR363,H1,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,48.5,1.45,-0.059697894
LR364,H1,F,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,NA,NA,NA
LR365,H1,F,5,75,L,5,0.03276,0.001073218,0.02016,0.000406426,-0.200540947,-0.361020554,1.267673662,1.001592606,59,2.48,-0.081255378
LR366,H1,M,4,75,L,5,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,47,1.64,0.152927282
LR367,H1,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,52.5,2.27,0.162767828
LR368,H1,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,57.5,2.84,0.127648932
LR369,H2,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,54.5,2.17,0.011212667
LR370,H2,F,2,100,S,5,0.053631618,0.00287635,0.011757353,0.000138235,0.860862924,0.624601585,0.199931231,-0.113908314,62.5,3.44,0.081794666
LR371,H2,F,1,75,L,5,0.030474265,0.000928681,0.002979706,8.88E-06,-0.316779563,-0.440026898,-0.915463256,-0.651941363,54,1.78,-0.160646481
LR372,H2,M,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,51,2.13,0.181684164
LR373,H2,M,2,50,L,5,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,53.5,2.45,0.185327068
LR374,H2,M,2,50,L,5,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,49,1.96,0.212466254
LR375,H2,F,4,50,L,5,0.029928824,0.000895734,0.003515735,1.24E-05,-0.344517383,-0.45803628,-0.847348898,-0.637300442,NA,NA,NA
LR376,H2,M,4,75,L,5,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,NA,NA,NA
LR377,H3,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR378,H3,M,1,50,S,5,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,NA,NA,NA
LR379,H3,M,5,50,L,5,0.02184,0.000476986,0.01344,0.000180634,-0.778218584,-0.626578471,0.332424579,0.00411461,54,2.28,0.086915598
LR380,H3,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,55.5,2.59,0.136349039
LR381,H3,M,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,55,2.45,0.10655864
LR382,H3,F,1,75,L,5,0.030474265,0.000928681,0.002979706,8.88E-06,-0.316779563,-0.440026898,-0.915463256,-0.651941363,56,2.29,-0.012305262
LR383,H3,M,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,55,2.47,0.114688766
LR384,H3,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,54,2.54,0.194904236
LR385,H1,M,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,54,2.3,0.095649278
LR386,H1,M,4,100,S,5,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,47,1.32,-0.064137223
LR387,H1,F,5,100,S,5,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,NA,NA,NA
LR388,H1,F,5,100,S,5,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,53,2.1,0.057924097
LR389,H1,F,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,48,1.55,0.036513019
LR390,H1,M,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,50.5,1.8,0.041414199
LR391,H1,M,4,75,L,5,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,44,1.04,-0.11465972
LR392,H1,M,2,100,L,5,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,49.5,2.35,0.365016962
LR393,H2,F,2,50,S,5,0.026815809,0.000719088,0.005878676,3.46E-05,-0.502826441,-0.554593941,-0.547084902,-0.544962815,54.5,1.88,-0.132242724
LR394,H2,M,2,50,L,5,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,50.5,1.57,-0.095296846
LR395,H2,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,47,1.86,0.278807528
LR396,H2,F,1,75,S,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,NA,NA,NA
LR397,H2,F,4,75,S,5,0.032760588,0.001073256,0.003848382,1.48E-05,-0.200511045,-0.360999783,-0.805078728,-0.627317996,NA,NA,NA
LR398,H2,F,1,100,S,5,0.027198529,0.00073976,0.002659412,7.07E-06,-0.483363623,-0.54329428,-0.956163704,-0.659469791,55,2.09,-0.052365319
LR399,H2,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR400,H2,F,4,75,S,5,0.032760588,0.001073256,0.003848382,1.48E-05,-0.200511045,-0.360999783,-0.805078728,-0.627317996,46,1.21,-0.089885809
LR401,H3,F,1,100,L,5,0.040698529,0.00165637,0.003979412,1.58E-05,0.203164478,-0.042259908,-0.788428464,-0.623158643,NA,NA,NA
LR402,H3,M,2,100,L,5,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,50.5,2.03,0.161663328
LR403,H3,M,4,100,S,5,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,54.5,2.72,0.23711738
LR404,H3,M,5,75,L,5,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,54,2.72,0.263372035
LR405,H3,M,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,54,2.53,0.190959458
LR406,H3,M,3,100,S,5,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,57,2.51,0.029006481
LR407,H3,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,51.5,1.68,-0.08343556
LR408,H3,M,1,50,S,5,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,NA,NA,NA
LR409,I1,F,1,100,L,5,0.040698529,0.00165637,0.003979412,1.58E-05,0.203164478,-0.042259908,-0.788428464,-0.623158643,NA,NA,NA
LR410,I1,F,2,75,L,5,0.053500809,0.002862337,0.011728676,0.000137562,0.854210772,0.616941845,0.196287183,-0.116707558,60,2.52,-0.113131962
LR411,I1,F,1,75,L,5,0.030474265,0.000928681,0.002979706,8.88E-06,-0.316779563,-0.440026898,-0.915463256,-0.651941363,60,2.43,-0.149499606
LR412,I1,M,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,54,2.23,0.064741741
LR413,I1,M,2,100,S,5,0.081363088,0.006619952,0.017836765,0.00031815,1.784352737,1.698199937,0.885824744,0.620951883,55.5,2.26,5.60E-05
LR414,I1,F,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,63,3.15,-0.02897256
LR415,I1,M,2,50,S,5,0.040681544,0.001654988,0.008918382,7.95E-05,0.032942294,-0.180768806,-0.236690248,-0.449528753,47,1.33,-0.056590017
LR416,I1,M,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,51,1.98,0.108659029
LR417,I2,F,2,100,L,5,0.071421618,0.005101047,0.015657353,0.000245153,1.765554399,1.840658212,0.695512622,0.330801342,62,2.97,-0.042234328
LR418,I2,F,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,57.5,2.41,-0.036528373
LR419,I2,F,3,100,S,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,56,2.28,-0.016681637
LR420,I2,M,2,50,L,5,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,53,2.27,0.135766584
LR421,I2,M,2,100,S,5,0.081363088,0.006619952,0.017836765,0.00031815,1.784352737,1.698199937,0.885824744,0.620951883,45.5,1.57,0.201702111
LR422,I2,M,2,75,L,5,0.080055,0.006408803,0.01755,0.000308002,1.728037298,1.618291529,0.84973098,0.575432346,50,1.9,0.123826033
LR423,I2,M,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,50,2.05,0.19981194
LR424,I2,M,1,75,L,5,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR425,I3,M,2,100,S,5,0.081363088,0.006619952,0.017836765,0.00031815,1.784352737,1.698199937,0.885824744,0.620951883,NA,NA,NA
LR426,I3,M,4,100,S,5,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,48,1.54,0.030040505
LR427,I3,M,5,100,S,5,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,49.5,1.8,0.098388299
LR428,I3,F,4,50,L,5,0.029928824,0.000895734,0.003515735,1.24E-05,-0.344517383,-0.45803628,-0.847348898,-0.637300442,47,1.25,-0.118625408
LR429,I3,M,5,75,S,5,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,50.5,1.76,0.018941344
LR430,I3,M,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,51,1.8,0.013348849
LR431,I3,F,3,100,L,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,58,2.33,-0.094950297
LR432,I3,F,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,NA,NA,NA
LR433,I1,F,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,56,2.19,-0.056955536
LR434,I1,F,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,65,3.81,0.072227868
LR435,I1,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,60,2.51,-0.11710811
LR436,I1,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,NA,NA,NA
LR437,I1,F,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,60,2.5,-0.121100132
LR438,I1,M,1,50,L,5,0.03375,0.001139062,0.0033,1.09E-05,-0.265472598,-0.376018727,-0.943849609,-0.75723867,46,1.12,-0.167177483
LR439,I1,M,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,49.5,1.49,-0.090622246
LR440,I1,M,2,75,S,5,0.060956912,0.003715745,0.013363235,0.000178576,0.90583176,0.599115598,0.322762529,-0.005116688,50.5,1.7,-0.015744214
LR441,I2,M,1,75,L,5,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,NA,NA,NA
LR442,I2,M,2,100,S,5,0.081363088,0.006619952,0.017836765,0.00031815,1.784352737,1.698199937,0.885824744,0.620951883,50.5,1.92,0.105952721
LR443,I2,F,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,54,2.24,0.069216021
LR444,I2,F,1,50,S,5,0.013599265,0.00018494,0.001329706,1.77E-06,-1.174939689,-0.846568181,-1.125132306,-0.681514359,52.5,1.96,0.01593247
LR445,I2,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,44,1.01,-0.143930102
LR446,I2,F,4,50,L,5,0.029928824,0.000895734,0.003515735,1.24E-05,-0.344517383,-0.45803628,-0.847348898,-0.637300442,NA,NA,NA
LR447,I2,F,4,75,L,5,0.044868824,0.002013211,0.005270735,2.78E-05,0.415240382,0.152795357,-0.624337272,-0.573246412,54,1.99,-0.049125206
LR448,I2,F,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,62,2.57,-0.186890382
LR449,I3,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,64,3,-0.122623651
LR450,I3,F,4,50,S,5,0.021872941,0.000478426,0.002569412,6.60E-06,-0.75419072,-0.686143819,-0.967600197,-0.661424686,50.5,1.46,-0.16793603
LR451,I3,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,59.5,2.78,0.008897944
LR452,I3,M,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,52,2.13,0.126369611
LR453,I3,M,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,60,2.87,0.016921166
LR454,I3,M,1,50,L,5,0.03375,0.001139062,0.0033,1.09E-05,-0.265472598,-0.376018727,-0.943849609,-0.75723867,55,2.36,0.069132234
LR455,I3,M,4,100,L,5,0.05976,0.003571258,0.00702,4.93E-05,0.85430264,0.54443513,-0.475630676,-0.584992886,NA,NA,NA
LR456,I3,M,2,50,L,5,0.05337,0.002848357,0.0117,0.00013689,0.579202149,0.270856432,0.113418949,-0.192102046,57.5,2.41,-0.036528373
LR457,J1,F,4,100,L,5,0.059857647,0.003582938,0.007031471,4.94E-05,1.177480988,1.010834416,-0.400596761,-0.483404397,56,2.01,-0.142722358
LR458,J1,F,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,61,2.9,-0.019765661
LR459,J1,M,2,100,S,5,0.081363088,0.006619952,0.017836765,0.00031815,1.784352737,1.698199937,0.885824744,0.620951883,52,1.76,-0.06443856
LR460,J1,M,3,100,S,5,0.07224,0.005218618,0.0287,0.00082369,1.391588106,1.167871261,2.253129125,2.888585576,45.5,1.41,0.094216196
LR461,J1,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,49.5,1.73,0.058723042
LR462,J1,M,4,75,L,5,0.04482,0.002008832,0.005265,2.77E-05,0.211109943,-0.046858104,-0.696524286,-0.68188114,55,2.1,-0.04759204
LR463,J1,M,1,100,S,5,0.027,0.000729,0.00264,6.97E-06,-0.556071709,-0.531204883,-1.02692071,-0.77486695,54,1.82,-0.138423344
LR464,J1,M,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.163440022,-0.313351164,0.446962006,0.117550121,54.5,2.19,0.020387043
LR465,J2,M,4,100,S,5,0.05312,0.002821734,0.00624,3.89E-05,0.568439219,0.260781075,-0.573805614,-0.631642786,48,1.48,-0.009699824
LR466,J2,F,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.354784005,0.095253559,2.121598519,2.316397222,61,2.53,-0.156257095
LR467,J2,F,4,50,L,5,0.044868824,0.002013211,0.005270735,2.78E-05,0.415240382,0.152795357,-0.624337272,-0.573246412,NA,NA,NA
LR468,J2,F,4,100,L,5,0.059857647,0.003582938,0.007031471,4.94E-05,1.177480988,1.010834416,-0.400596761,-0.483404397,NA,NA,NA
LR469,J2,F,4,50,S,5,0.021872941,0.000478426,0.002569412,6.60E-06,-0.75419072,-0.686143819,-0.967600197,-0.661424686,53.5,1.48,-0.318718868
LR470,J2,F,4,75,S,5,0.032760588,0.001073256,0.003848382,1.48E-05,-0.200511045,-0.360999783,-0.805078728,-0.627317996,56,1.94,-0.178169107
LR471,J2,M,1,100,L,5,0.0675,0.00455625,0.0066,4.36E-05,1.187522953,0.917201011,-0.528494104,-0.61056062,49.5,1.55,-0.051143435
LR472,J2,M,2,75,S,5,0.060956912,0.003715745,0.013363235,0.000178576,0.90583176,0.599115598,0.322762529,-0.005116688,55,1.92,-0.137204199
LR473,J3,M,1,50,S,5,0.0135,0.00018225,0.00132,1.74E-06,-1.137269929,-0.738120011,-1.193062912,-0.798326467,52,1.61,-0.15351819
LR474,J3,F,3,50,L,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,60,2.65,-0.062831223
LR475,J3,M,5,75,S,5,0.02457,0.000603685,0.01512,0.000228614,-0.660687388,-0.578629793,0.54387829,0.219332129,50.5,1.8,0.041414199
LR476,J3,F,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,59.5,2.81,0.0196315
LR477,J3,M,4,50,S,5,0.02656,0.000705434,0.00312,9.73E-06,-0.575014465,-0.540123332,-0.966505364,-0.762486784,48,1.23,-0.194727742
LR478,J3,M,2,50,S,5,0.040681544,0.001654988,0.008918382,7.95E-05,0.032942294,-0.180768806,-0.236690248,-0.449528753,49.5,1.59,-0.02566435
LR479,J3,M,5,100,L,5,0.04368,0.001907942,0.02688,0.000722534,0.162030982,-0.08503948,2.024054271,2.43484353,NA,NA,NA
LR480,J3,M,5,75,L,5,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,50.5,1.72,-0.004048175
LR481,J1,M,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,55,2.21,0.003463131
LR482,J1,F,3,75,L,5,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,61.5,2.75,-0.096129575
LR483,J1,M,2,75,L,5,0.080055,0.006408803,0.01755,0.000308002,1.728037298,1.618291529,0.84973098,0.575432346,NA,NA,NA
LR484,J1,F,2,75,S,5,0.040158309,0.00161269,0.008803676,7.75E-05,0.175692166,-0.066136127,-0.175398859,-0.366526591,58,2.37,-0.077928609
LR485,J1,M,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,52,1.8,-0.041965704
LR486,J1,M,2,75,S,5,0.060956912,0.003715745,0.013363235,0.000178576,0.90583176,0.599115598,0.322762529,-0.005116688,NA,NA,NA
LR487,J1,M,5,50,S,5,0.01638,0.000268304,0.01008,0.000101606,-1.013280975,-0.705553254,-0.090482845,-0.350370803,48,1.39,-0.072438165
LR488,J1,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,54,1.7,-0.206631594
LR489,J2,M,1,75,L,5,0.050625,0.002562891,0.00495,2.45E-05,0.461025177,0.162823083,-0.736171857,-0.696234955,54.5,2.07,-0.035965894
LR490,J2,F,2,100,L,5,0.071421618,0.005101047,0.015657353,0.000245153,1.765554399,1.840658212,0.695512622,0.330801342,61,2.77,-0.065629078
LR491,J2,F,4,50,L,5,0.029928824,0.000895734,0.003515735,1.24E-05,-0.344517383,-0.45803628,-0.847348898,-0.637300442,59.5,2.5,-0.097262252
LR492,J2,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,59.5,2.63,-0.046569138
LR493,J2,M,5,50,S,5,0.01638,0.000268304,0.01008,0.000101606,-1.013280975,-0.705553254,-0.090482845,-0.350370803,51,2.01,0.123696906
LR494,J2,F,2,100,L,5,0.071421618,0.005101047,0.015657353,0.000245153,1.765554399,1.840658212,0.695512622,0.330801342,66.5,3.53,-0.069093569
LR495,J2,F,3,100,S,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,63.5,3.21,-0.032622849
LR496,J2,F,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.888750306,0.656918661,1.441127149,1.238259766,NA,NA,NA
LR497,J3,F,5,100,S,5,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,52,1.73,-0.081630961
LR498,J3,F,5,100,S,5,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,48.5,1.19,-0.257308143
LR499,J3,F,1,50,S,5,0.013599265,0.00018494,0.001329706,1.77E-06,-1.174939689,-0.846568181,-1.125132306,-0.681514359,NA,NA,NA
LR500,J3,M,4,50,L,5,0.02988,0.000892814,0.00351,1.23E-05,-0.432082755,-0.469210197,-0.917417895,-0.750958876,47,1.36,-0.03428426
LR501,J3,F,2,50,L,5,0.035710809,0.001275262,0.007828676,6.13E-05,-0.050480703,-0.250579921,-0.299294207,-0.433908102,61.5,2.99,-0.012457099
LR502,J3,M,2,100,L,5,0.10674,0.011393428,0.0234,0.00054756,2.876872448,3.50470089,1.586043011,1.649985877,50,1.74,0.03585726
LR503,J3,M,5,75,L,5,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,50,1.81,0.075298992
LR504,J3,M,5,100,S,5,0.03276,0.001073218,0.02016,0.000406426,-0.308093801,-0.400937098,1.178239425,1.016919822,NA,NA,NA
LR505,K1,M,3,75,S,5,0.05418,0.002935472,0.021525,0.000463326,0.614074042,0.30382472,1.350045565,1.272148601,54.5,1.99,-0.075379862
LR506,K1,F,3,100,S,5,0.07224,0.005218618,0.0287,0.00082369,1.807172343,1.904924489,2.352869834,2.737140688,49,1.65,0.040297069
LR507,K1,F,4,75,L,5,0.044868824,0.002013211,0.005270735,2.78E-05,0.415240382,0.152795357,-0.624337272,-0.573246412,NA,NA,NA
LR508,K1,F,4,100,S,5,0.043745882,0.001913702,0.005138824,2.64E-05,0.358134364,0.098402072,-0.641099487,-0.579069506,NA,NA,NA
LR509,K1,F,1,50,L,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,51,1.77,-0.003458269
LR510,K1,F,1,75,S,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,NA,NA,NA
LR511,K1,F,1,100,L,5,0.040698529,0.00165637,0.003979412,1.58E-05,0.203164478,-0.042259908,-0.788428464,-0.623158643,NA,NA,NA
LR512,K1,F,2,75,S,5,0.040158309,0.00161269,0.008803676,7.75E-05,0.175692166,-0.066136127,-0.175398859,-0.366526591,53.5,1.75,-0.151145168
LR513,K2,F,5,100,S,5,0.02184,0.000476986,0.01344,0.000180634,-0.7558659,-0.686930948,0.413748806,0.062444075,51,1.78,0.002175549
LR514,K2,F,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,49,1.34,-0.167808605
LR515,K2,F,1,75,S,5,0.020349265,0.000414093,0.001989706,3.96E-06,-0.831675638,-0.721309314,-1.041264686,-0.672405377,NA,NA,NA
LR516,K2,M,4,75,S,5,0.03984,0.001587226,0.00468,2.19E-05,-0.003287623,-0.206413036,-0.770155489,-0.70789743,39.5,0.74,-0.14765195
LR517,K2,F,3,50,S,5,0.03612,0.001304654,0.01435,0.000205923,-0.029671731,-0.234513762,0.529384463,0.167629942,52,2.11,0.116935578
